"","G0","G1","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G2","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G3","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G4","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G5","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G7","G71","G72","G73","G74","G75","G76","G77","G78","G79","G8","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G9"
"PWY-1882",0.171359803749726,29.8145792969372,0,0,0,1.03744807816994,0,5.31966455831041,0,36.3308538702215,0,3.05362572977372,58.777714666455,22.5128162270865,2.45258676253726,0,93.1197725641243,0.477716881222777,26.4395359049027,64.2689092005928,33.1375215757856,0,30.4268842754806,0,0,4167.42532955248,62.6342881505391,276.150678814822,57.9337916088416,1191.84672340599,16.8434863645254,0,0,0,22.1016119559925,238.411824676055,66.3874991399134,16.6065858095638,0,0,84.2283441441765,92.0981376097954,0,4.67882297793607,305.076879976529,640.48652330034,1111.13532067812,0,124.368176471817,0,111.767826230781,32.7675751361261,1305.95831145039,0,385.943194339641,1.76762650643179,0,0.103563248082516,0,349.513381875489,53.1610906015567,0,0,0,0,0,115.240382002022,305.183485814694,1444.41304758877,38.7606037581623,0,3949.03843779985,5.52873910493059,27.2430034519063,0,200.597879094278,42.7451269895889,1749.63837787255,1046.48189832049,719.220840981571,573.319852228124,125.12685137475,698.585357344197,0.00776574906542813,374.593824944852,0,0,0
"PWY-2201",0,0,0,0,0,0,0,0,0,0,0,0,0,0.657362027157006,0.319833589291146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874886318537432,0,0,0,0,0,0.0034995390431284,0,0,0,0,0,0,0,5.684e-13,0,2.8e-15,0,0,0,0,0,1.687e-13,0,0,0,0,0,0,1.19e-14,0,0,0,0,0,0,0,0,0,0,0,0.0129791750782946,0,0,0,0,0,0,0,1.12e-14,0,0,0,0,0,0,0,0
"PWY-2221",0,0.0371571149193422,0,0,0,0,0,0,0,6.72951469790562,0,0.154684894758064,0,0,3.18864275794699,0,0,0,58.6253935498313,56.1188976184039,7.29527880173971,0,0,0,0,1463.00276448967,191.783477351978,331.893617626935,216.05234097966,727.063016763663,215.959889556537,0,0,0,0,0,92.784050034834,0,0,0,112.547024391405,73.879964678647,0,256.33957840838,264.069915480321,0,286.800709445262,0,121.578806986838,0,0,0,1200.83424637301,0,0,0,0,0,0,0,14.3748663002589,0,0,0,0,2.12829330801239,55.0026748597392,2.93032304963278,549.308092523141,0,0,1145.14380710756,31.3776258046528,0,0,0,1.02848938955074,265.212131415389,166.118247948297,0,0,33.7455153403856,52.3139965424105,2.81638049153483,21.404053190111,0,0,0
"PWY-2941",0,1122.12692377974,901.68655182589,822.555284312201,572.071057066463,401.806218692126,511.06731181678,78.0533870276415,39.8585040643646,1214.28413522154,26.410550512577,208.135774478842,1270.86268735907,1486.4646477913,2363.08809211296,3056.75673320194,726.265142086644,1051.52926657772,342.042308329005,515.563957519289,576.011175558387,0,1304.52550621222,286.908661713526,245.42505636062,37380.6482062494,0,1486.83945799565,745.292606607912,2717.25567343716,15181.1765946405,142.074564434484,131.929462678789,123.726860173754,557.318414342705,1305.19990659679,761.135182161193,7937.01327662972,4933.47413808026,14671.0654473586,1550.35684058525,3568.76203957647,7713.07933469636,95.4426353774339,9411.4209938691,1107.75635463401,3381.46503668806,128.411645704603,2346.87705209747,495.998477169238,791.165194535622,172.177553826172,8975.22164100896,0.28212426620541,903.695812047661,417.978230777081,333.058309929967,332.375624879971,899.754867070896,447.792236984409,224.944266812716,677.318091790398,30.8937357048832,1142.36525892522,584.86868861528,531.59956264102,1359.20324630673,14157.2544583837,8494.95860550707,8556.23771458968,1236.27695358838,26543.8971425603,8716.44113352646,1382.96848167867,42.4432426479392,4600.0643016286,1731.93005478228,23414.9072186913,6095.31987880732,9805.71831790706,4298.4703537384,13231.3798354374,1699.28837040816,3450.41629913399,9896.99960957424,5023.95624590626,657.143563717333,175.292892237696
"PWY-2942",286.998508539251,26407.505418517,16843.3770529771,3504.70145858077,3783.22518788728,598.919961658323,5096.69328486498,204.124409713133,8482.85595815785,15342.3039523039,682.740603221779,680.908100175099,4011.90466759491,3174.87492472084,5501.29764839527,15931.8714834551,7899.34973973968,18585.8378798213,604.842789762793,1113.58718278334,1372.8637294951,37.0363094880956,3161.08859861188,13216.4970583038,6274.5777353744,79325.3479555017,9829.25108621055,9231.0736969046,1807.48924229179,18300.8892927918,47564.1693910021,3801.39495221858,595.729804784389,1270.37529507874,28394.2190164839,4437.35050991279,3247.08442988544,19373.3642221307,81100.0460868993,85619.4633329655,14349.1513192159,7522.91321639991,54531.2647914796,9696.4017982513,16743.7759205839,4389.48103414676,8468.34551435137,924.669761963563,31542.7750689594,5173.19885681854,1762.91092401424,4920.99703399083,20874.650577112,273.382949370087,3577.62858238131,4304.61125631549,838.934479868543,1643.03743612836,4420.06316406145,6167.29579519975,769.440770898957,2384.90944510553,702.750968434941,2626.46671260551,1455.56604735364,1492.59438178233,3436.15508156641,56354.7976256479,26705.5743725355,103908.949352175,98537.2846383604,188121.838740363,211853.274868063,59658.7802473274,202.563421117175,40738.6499908625,9023.91997034919,153877.772021176,172627.983473278,29901.2421524747,14828.8993126228,88408.2089067672,12436.3527943919,44432.2715153577,77424.0454345811,61049.6824978013,3080.86491277332,10572.9094824149
"PWY-3001",288.35354900081,26900.6758893016,17136.7569543192,3724.41054125481,3816.31981824522,591.189997329373,5449.18249511763,207.707199204504,9099.7699843983,16429.8336347465,731.587001149126,701.885576232183,4060.09779636675,3185.96527481965,5450.31999761998,16274.1578858517,8071.50266171572,18945.7858927979,604.073006435517,1195.94437495991,1366.83993039466,37.9224911176045,3060.76005135111,14169.1545711448,6720.3435100916,74145.4874554506,12082.2349931054,9649.21648723067,1782.5291238955,17906.6044958393,49832.3720535245,4716.28550101259,608.955283139251,1305.95066771365,30442.6058510976,5223.69209592536,3791.92346774419,20386.9977113941,82533.6245989478,97283.8422765098,16473.4064069873,7232.25576244177,57906.1242820187,12053.1378801253,17103.4431008775,4525.89847761084,8269.6141437091,991.89790028396,33643.3018582331,5387.34583055606,1736.84446672193,5855.14327610143,20315.2597429717,306.526406310121,3618.60573428396,5240.21498733231,839.384242018577,1896.04804116128,4388.46918636507,7182.30717188923,870.963347995038,2257.77340292883,691.721869042643,2524.14994990464,1432.36049824226,1289.8885648264,3270.66670093242,54588.4500956264,25941.2807696404,104349.0070149,97612.5329376452,191187.186748444,211354.183930683,64699.0710309546,203.946349178201,38451.7415493556,9210.35643227779,151715.292364752,174504.047099367,30259.2451306403,14037.9691196023,95526.9715437871,14468.0919295126,47701.6338974073,82896.9353407067,67251.5008175021,3066.92574894961,11342.9839918493
"PWY-3081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87664706073013,0,0,0,0,0,1.16669945297601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6080259807521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-3661",0.0222873363779438,0,0,0,0,0,0,5.65889975348026,0,7.91556876656777,0,1.53732336810462,2.06238106025189,0.745500998216654,119.450736693208,5.18186200878162,3.69985736018408,0.00377340988890167,5.17808920549127,3.02335165105795,4.89332634159001,0,3.91526041152233,0,0,2400.46167216733,14.2337331755351,380.022642833708,149.401964468421,2172.35036733653,128.42362724556,0,172.477597563015,0,5.7215465088445,154.920423182108,79.5244188519508,109.402903838218,0,0,497.704368181618,629.034622517211,0,548.993890998948,197.133554060479,221.694019760309,266.475856805561,0,53.7450474156576,70.5140193885949,0,0,2316.64904978833,0,18.0429980930621,46.9466231952793,375.360562310259,96.9564148884615,1274.21715133746,156.612536920997,0,115.011294938392,124.43221963756,0,24.7275312312034,51.276236060518,8.30644572545881,152.045203496442,1704.74305533323,68.2966635521007,130.604024865631,4253.93796778341,0.020093939601754,0.667751542906615,53.9348425208832,0.114280080133999,6.63815544373505,378.618836361501,279.900632011195,361.583177625952,298.791000728088,45.501203616283,234.969265631354,0,136.280779768097,5.86509904919541,144.756013190943,0
"PWY-3781",749.5622695864,75629.3076726192,48021.7853078201,760.396248964351,10493.7331433385,889.770958342502,289.699300201633,416.460917201627,6.72124460640148,1006.25921681977,3.64740601346785,1658.54542022286,10217.0654533123,7093.56006740117,13344.6612807361,43771.4362704727,21083.9516162735,52971.256414157,1105.74890365744,2136.78839659928,900.286709762656,106.341718421802,5944.17078325209,75.7001509951956,64.269889843974,168042.868551568,24855.5720285219,22920.2632981759,3916.42586477443,46124.2643587315,8554.20116598441,9265.17992821872,1556.54298371705,2892.27792033697,393.844393038954,10822.1208756669,7969.24957122051,7873.19956977033,91401.4979545718,211317.364624122,30011.2337157524,18259.7997744723,621.461816642906,24690.9756175363,36460.9549614909,10695.5754171827,19429.617896393,2402.91871237313,124881.786067466,19695.3072739355,5288.23761264463,12060.2260329547,43683.456845581,128.442026247722,8195.32292594398,10521.2365257048,1822.94239064448,3830.32156261186,9012.99774919027,14814.174143329,1881.07986078343,5926.23016375737,1764.76990744632,5884.37408320827,3252.09591449732,2852.93559892785,6356.72312137114,119350.608066137,60311.4142680262,262667.485431531,260899.04263004,458943.032737529,560922.549129224,7946.49808088677,433.996366765088,103060.731994543,24684.6848981895,371208.912335984,429686.12539625,62809.9921333122,32852.2143167269,62245.82984407,29410.4045001871,2175.24471841227,9281.06017666015,13791.381192742,6257.37486440997,157.726586433752
"PWY-3801",1.5410571302491,0,0,0,0.0145172834997656,30.6452586061976,0,15.0938312509736,0,0,0,0.0331440625672215,0,188.101369812916,10.7144077688337,0,0.000187944459166963,16.3275213275728,0,0,0,0,836.503702045682,0,0,5965.87620343091,0,132.757353238976,78.2731679479718,1728.10704475937,142.847908236296,0,0,0,0,0.0724819906711776,0.000163296718394048,0.264551946555492,82.7263092340349,0,0.334818912919063,0.241224045446355,0,0.264471850009457,0.984552179702112,0.570278455482331,0,0,0.363756217486594,0,0,0,244.498248365576,0,0.360696807366036,0,0,0,478.405888991606,0.0483046961105867,0,400.941919715319,0,941.708224908427,0,348.592844352584,2064.35916970076,285.66106761856,3857.32819058328,0,123.868170501207,9874.6524511998,531.095884876696,0,0,3.99059575798205,0,176.718522172633,2453.14713814684,236.855602054356,1227.80923644094,244.375385879994,195.32013852873,87.8422719314415,207.845226703759,393.862878135804,807.018930826229,0
"PWY-3941",1.62410036144624,0,0,0,0,0.331623143941315,0,0,0,0.253739999235752,0,0.470903144312464,49.0758129499947,0.174005293162707,0.0400899695119511,0,1.72376930283243,3.72499999999863e-14,0.930158676983255,0,0,0,2.72409313999672,0,0,1442.47362619162,143.31749546243,1.18775e-12,1.59577249675376,235.856027767494,23.8708472451594,0,0,0,0.454550255762949,19.6563608039708,2.17624129156268,65.7541990068131,2.5e-16,0,105.359085288956,36.1847671911267,0,1.53886421479172,129.048636418657,30.7190787166899,4.5205873914334,0,96.0699682213616,0,0,0,335.979814261637,0,1.07625e-12,0,0,0.0129109168100564,0,13.0154155626237,0,0,0,0,0,9.9e-14,43.0302566625925,68.0183631650382,326.40683989588,2.36133406490572,0,1681.75199516746,139.928262952272,0,0,66.3861724483169,0,168.618440596598,265.360128797051,91.5720450517606,2.14042490080492,2.2064278798961,0.0109069293897066,0,97.4393667469333,0,85.6666627620516,0
"PWY-4361",0,1.66845714997623,0,0,15.332778252004,0,0,10.3442458404529,0,0,0,6.17713280206776,0,60.4782422538687,9.70339671667953,0,0,0,0,12.1184382508462,4.4131447725222,0,6.01443808953458,0,0,128.038583746335,0,0,74.7821438443551,3.33879898472114,10.7693520961743,53.4179686786133,37.0230119289302,0,0,20.900798385046,20.9990958404561,0,0,0,0,0,0,0,0,0,0,0,25.5617033606841,0,0,0,22.7521562917768,0,0,61.1875357774131,0,108.861666460643,0,0,41.3593327721372,0,0,0,30.1728796862333,0,16.9534143333141,5.38050236907593,84.7231174120112,8.25101787690935,0,3.29089114570413,0,0,0,21.8408810420412,0,64.9090445143439,0,7.01126086933369,5.71257551077095,2.53929412399661,0,0,0,0,0.0348913594054765,0
"PWY-4722",0.948532305414012,0,0,0.528497182805357,15.3007895666564,0.00421087832113191,0,0.200817892099573,0,8.9170439177934,0,20.2394272854151,22.1088955698217,5.23128787578715,6.22903851363698,0.136684877245783,7.242693393527,0,6.79429122209005,0.407945320877268,0.00249903830476668,0,9.73856490588004,0,0.548226601068813,919.716364310762,72.9145982454458,11.2674775878772,0.103809020647442,0.651610412996268,39.2408828160563,0,58.536624687766,0,0.00632201639804617,67.410345261017,0,0.0809987854289863,0,0,143.46961351624,288.867434756394,0,0.196097103425829,0.332379994316157,8.39055063806842,23.4503163572251,0,0.368980760816512,0,0,0,89.6985364750885,0.177732801116647,0.00662661558704199,0,0,0,4385.44444455644,0.584359185093854,0.152111622058732,0,0,0,0,27.2305491438885,58.8863172048831,41.7398095840364,479.13450337966,17.8435894449584,0,1005.44600404035,0.676976394961137,0.00620497517157121,0,409.059226428947,1.76007497620214e-06,76.5611466992015,120.384701329067,0,222.420869010583,10.0816833221891,33.9758204944314,0,11.0296611890652,0,36.6918498726808,0
"PWY-4984",115.505916278534,126.970343861317,158.775679579751,89.3827919344244,256.771500386579,209.015587629065,0.0120645048393425,78.3255224013163,0,67.8063705797495,4.18696907029263,361.184710214713,852.399819927006,580.84867811146,878.674451426495,546.183213907727,1144.78564624571,302.090264265519,277.907290993524,236.154857372909,145.172576785844,0,1156.8613575631,0,0,17488.6313933078,6591.02766284203,2900.69771259085,573.248315993737,5283.23780402982,2471.20703133207,2353.83298254993,349.165623709015,352.963356018029,102.689291907626,2872.15171768726,1905.13365935075,3342.86489162887,308.306233556445,368.039035750581,5071.22196076239,4462.22682844803,0,7262.32794834574,10238.5698579087,1734.28410326157,2885.11882514966,276.430083842983,25443.8941392123,4143.87110450438,1255.28022399025,2866.45232977253,7489.74548476356,10.1883883627352,965.803977310749,3087.40614065037,419.529196337373,585.398938571801,2923.66185848077,3773.57733516829,198.034941679537,694.779907203582,54.0603638175026,469.483696517834,396.024513734167,427.268388642562,456.172655544204,3665.29831462221,4763.82574293038,2522.26589948585,1080.26365633838,14575.665382028,3743.64193670332,273.938087280051,47.1791344630415,2443.60275237632,238.373114026486,8356.43763230172,3840.07961465609,6828.40666607258,3785.50038809895,8421.83417532863,6740.26505287231,113.683374425147,2056.35183562802,2760.77829092034,755.523150605556,3.53888952149598
"PWY-5005",1.17722011081428,0.00176374239489962,10.1479999419505,96.8815065370135,272.772449732412,15.2595546208292,0,4.69262803800235,0,8.93414624363673,4.94351999999649e-12,0.280286753009155,75.4402781462833,160.525755022709,1409.50412110904,7.91523763694501,0.101549207489787,11.4881210064532,253.309327888848,182.626324530424,3.14252766321782,0,997.108099776052,0,0,25884.6100493222,0,804.450913175784,370.157786825839,1670.40414475837,163.868174227318,72.7361269581318,32.8056924486065,0,22.809272938287,33.5093268730705,493.202739318518,7.08029480237333,24.8558130241005,0,69.1182852724013,847.395771221721,61.9552455789094,22.5171892751477,4927.11935491846,250.938995513332,255.740613123927,0,40.1313223239648,8.12395303127093,550.207142868176,0,2125.84178861775,6.70434230021786,324.228581256442,116.326676782204,0,183.472275196392,74.766234662861,140.031678473242,139.301987825883,505.927234151848,0,656.014412559034,406.052332722443,208.354654366046,1345.25862219303,888.966456274958,5695.42731751833,89.9783251832526,55.3130388916117,16552.9699779879,206.503363395413,0,0,934.383644158162,143.018822634372,7583.61501816469,2211.81537377973,1352.96994021495,1871.76317526553,768.418488380124,425.093761466705,26.1342146429422,315.999342034057,126.525787610922,537.597514714202,0
"PWY-5022",195.295108224872,23909.3517754384,15161.9020708256,218.458124187551,3199.76740643827,124.57265931788,89.2814634035496,95.3531441163914,0,142.65389367089,2.49258535116136,306.051139035934,2910.0563972834,1680.41091448749,4467.92528075349,13988.9625704187,6145.71150820184,16804.9441213687,367.666256041643,371.78832141442,199.140089240882,0,1319.99886759526,0,10.744957115516,43224.2822988288,1286.77756799757,4316.67666177379,1308.2739870402,11610.9202891727,1484.85041978925,974.034596165204,376.952063166665,819.357426299609,77.0961086706371,1793.9880965878,1167.84685247763,536.333587788193,31449.3804510024,107714.718951792,7624.07278164325,4361.13659329519,153.146775407288,1386.26025455785,9266.89810576028,2329.87165487079,4867.19595567925,724.36012240967,26723.5698808784,4343.35674160399,1442.71468385512,1238.13975738685,9915.43201564711,35.4884515590249,2125.80610857773,1033.46437173182,541.356033192875,861.339025120203,625.268549831056,1475.48059870886,504.798326193011,1646.81731106031,510.081701169264,1470.08477914577,900.857335681072,645.88325718248,1333.59271473662,43583.882137728,17228.6361066348,100206.932884718,97124.5630330267,178588.015842635,195477.40422195,2798.07976428692,186.016478889874,32958.9132007448,7732.36576100268,133834.6158861,170533.964564627,24996.7640716044,10065.8641162774,18222.5352140564,4930.16368839752,862.628353374796,2339.86081132384,4661.869844046,1632.54713968037,46.079437035942
